id,y,age,agecat,sexe,school_type,parent_educ,study_hrs,sleep_hrs,sleep_qual,attend_pct,attend_pct_cat,web_access,trav_time,extra_act,study_method
3758,93.2,17.2,4,2,2,3,10.7,9.9,3,88.09999999999999,4,2,1,2,6
3759,49,15.3,2,1,2,6,3.8,8.4,3,65.40000000000001,2,2,1,2,6
3760,49.5,15.7,2,2,2,6,7.3,6,2,58.2,1,2,4,2,6
3761,83.59999999999999,15.2,2,3,1,5,12.2,9.199999999999999,3,85.2,4,2,2,2,5
3762,73.3,15.8,2,1,2,1,8.699999999999999,6.2,2,89.09999999999999,4,2,3,2,1
3763,67.09999999999999,17.2,4,3,1,2,8.1,6.4,1,74.8,3,2,1,1,4
3764,74.90000000000001,18.6,5,1,2,4,12.5,6.6,2,99.2,4,1,2,2,2
3765,64.90000000000001,15.3,2,2,2,2,10,8,2,67.3,2,1,4,1,5
3766,81.09999999999999,16,2,3,1,6,12,6.9,1,95.5,4,2,2,2,5
3767,39,14.9,1,3,2,1,4.9,7.8,3,64.2,2,2,1,1,3
3768,47.2,14.3,1,1,2,4,5.5,6.9,2,66.90000000000001,2,2,1,2,1
3769,51.2,15.4,2,2,1,1,10.5,6,1,74.2,3,1,4,2,2
3770,55,16.3,3,2,2,5,6.8,5.6,1,72.90000000000001,3,2,4,1,1
3771,69.7,16.3,3,3,1,6,7.9,9.199999999999999,3,83.2,4,2,2,2,1
3772,47.3,14.3,1,1,2,2,6.6,6.7,2,52.8,1,2,1,1,6
3773,72.59999999999999,17.9,4,2,1,3,7.6,7.4,3,88.40000000000001,4,2,1,2,6
3774,68.90000000000001,16.8,3,1,1,3,8,7.1,2,83.59999999999999,4,2,1,2,1
3775,72.40000000000001,15.6,2,1,1,4,10.3,5.8,1,92,4,2,2,2,2
3776,78.7,16.1,3,2,1,6,10.5,7.5,3,81.5,4,2,1,1,3
3777,47,17.7,4,3,1,3,5.6,8.800000000000001,3,68,2,2,3,1,3
3778,64.09999999999999,16.5,3,2,1,2,8.1,6.8,2,68.8,2,2,1,1,1
3779,54.3,14.5,1,2,2,3,6.8,6.4,1,76.09999999999999,3,2,4,2,4
3780,74.09999999999999,17.1,4,1,2,4,10.4,8.300000000000001,3,81.09999999999999,4,2,1,2,1
3781,57.6,16.6,3,2,2,6,7.9,4.7,1,66.90000000000001,2,2,3,1,3
3782,60,18.7,5,1,2,2,9.5,6.9,1,84.90000000000001,4,2,2,2,4
3783,23.3,18.1,5,2,1,1,3.3,5.3,1,52.2,1,1,4,1,5
3784,55.8,18,4,2,2,3,9.800000000000001,6.3,1,72.7,3,2,4,1,1
3785,60.5,15.9,2,2,1,2,8.199999999999999,7.2,3,77.3,3,2,2,1,5
3786,48.9,17,3,2,2,6,10.1,6.4,2,60.7,1,2,4,1,6
3787,43.9,17.3,4,2,2,1,4.4,5.9,2,52.3,1,2,3,2,5
3788,66.8,15.8,2,2,2,6,8.699999999999999,7.7,3,82.7,4,2,3,2,3
3789,55.6,14.6,1,1,2,6,7.2,6.3,1,67.40000000000001,2,2,3,2,3
3790,57.6,16.9,3,2,1,5,10.4,5.6,1,71.8,3,2,4,2,5
3791,59.5,15.2,2,2,1,1,8.5,8.1,2,69.2,2,2,4,1,6
3792,65.3,16.8,3,2,2,4,13,6.3,2,69.09999999999999,2,2,3,1,1
3793,84.59999999999999,15.4,2,1,2,1,11.3,8.1,2,82,4,1,3,2,3
3794,62.7,17.8,4,3,2,4,10.3,7.1,2,67.5,2,2,2,2,1
3795,28.8,15.4,2,1,1,1,5.5,6.1,1,66.90000000000001,2,1,3,2,6
3796,87.90000000000001,14.4,1,2,2,5,9.199999999999999,9.699999999999999,3,92.2,4,2,3,2,1
3797,50.2,15.2,2,2,1,5,7,8.6,3,78,3,2,3,2,4
3798,80.7,15.8,2,3,2,6,10.7,8.699999999999999,3,91.59999999999999,4,2,2,1,6
3799,79.5,16.5,3,2,2,2,10.8,9.9,3,74.3,3,2,1,1,1
3800,48.3,17.7,4,1,1,2,7.7,6.6,2,89.09999999999999,4,2,2,1,1
3801,65.40000000000001,15.5,2,1,1,4,10.6,7.3,2,70.59999999999999,2,2,1,2,3
3802,46.2,15.8,2,1,2,2,9.6,4.6,1,73.59999999999999,3,2,2,2,1
3803,72.8,17.5,4,1,2,1,11.2,7.2,2,95,4,2,4,2,5
3804,63.8,14.7,1,1,1,2,10,7.5,2,64.5,2,2,1,1,5
3805,48.4,14.3,1,1,2,3,5.8,9,3,59,1,1,1,1,5
3806,63.6,15.4,2,2,1,5,10.9,7.1,2,78.90000000000001,3,2,2,1,2
3807,54.5,18.2,5,3,2,4,6.2,7.5,2,61.6,1,2,3,1,6
3808,62,18.3,5,1,2,3,13.5,6.4,2,81.40000000000001,4,2,2,2,5
3809,45.6,17,3,2,2,1,5.9,4.9,1,68,2,1,1,1,5
3810,53.8,15.9,2,1,1,5,7.5,6.8,2,61.5,1,2,3,2,2
3811,53.2,15.8,2,1,1,3,8.199999999999999,8.300000000000001,3,63.7,2,2,4,1,1
3812,60.2,16.6,3,1,2,2,8.300000000000001,7.7,3,80,3,2,1,2,3
3813,82.09999999999999,17.9,4,3,2,4,9.4,7.6,3,97.09999999999999,4,2,1,1,1
3814,47.6,16.5,3,3,2,6,4.7,7.1,3,56.2,1,1,2,1,2
3815,29.8,17.1,4,2,1,6,5.4,8.699999999999999,3,66.5,2,2,4,1,3
3816,40.4,16.4,3,3,1,4,8.800000000000001,9,3,68.8,2,2,1,2,5
3817,70.7,14.6,1,3,1,3,9.699999999999999,8.800000000000001,3,82.7,4,1,3,2,1
3818,37.6,16.7,3,2,1,1,10.6,6.2,1,69.8,2,2,4,2,1
3819,40.8,14.1,1,3,1,1,7.1,6.1,1,59.7,1,2,3,1,5
3820,76.3,18.9,5,1,1,6,9.199999999999999,6.8,1,77.2,3,2,4,2,2
3821,69.5,18.5,5,2,2,6,11.4,6.3,2,75.90000000000001,3,1,2,2,5
3822,34.2,16.1,3,1,1,3,3.2,8.1,3,57.1,1,2,3,2,1
3823,82.90000000000001,17.8,4,2,1,4,11,7.8,3,72.59999999999999,3,2,2,2,3
3824,48.5,15.5,2,3,2,5,6,8.4,3,63.6,2,2,3,1,2
3825,59.4,16.7,3,1,2,1,7.4,5.6,1,64.3,2,1,1,1,2
3826,47,17.3,4,1,1,1,4.7,7.3,3,74.59999999999999,3,1,3,2,2
3827,83.59999999999999,18.3,5,2,2,2,11,9.300000000000001,3,77.09999999999999,3,2,4,2,5
3828,64.90000000000001,17.7,4,1,1,6,7.4,7.3,2,81.59999999999999,4,2,1,1,6
3829,84.7,17.1,4,3,1,3,11.5,8.4,3,93.8,4,2,1,2,6
3830,33.7,15,1,1,2,4,7,4.8,1,55.3,1,1,3,1,2
3831,55.4,18.7,5,3,1,2,8.5,7.9,2,72.09999999999999,3,2,3,1,1
3832,69.8,14.5,1,2,2,3,6.1,9.9,3,92.3,4,1,1,1,2
3833,65.09999999999999,14.1,1,1,2,1,9.1,7.9,3,73.59999999999999,3,2,2,1,5
3834,75.8,14,1,2,1,3,9.699999999999999,9.5,3,96.5,4,2,1,1,5
3835,68.8,14.6,1,2,2,6,8.9,8.4,2,74.90000000000001,3,2,2,2,4
3836,48.5,17.4,4,2,2,2,8.199999999999999,6,1,62.9,2,1,4,2,2
3837,60.6,17.1,4,1,2,3,5.2,8.5,3,64.7,2,2,2,2,1
3838,64.8,17.7,4,1,1,6,12.4,6.7,2,75.40000000000001,3,2,4,2,2
3839,42,17.4,4,1,2,3,10.8,4.5,1,70.5,2,2,1,1,1
3840,52.3,19,5,3,2,1,5.5,6.7,2,53.7,1,2,3,1,1
3841,57.2,17.7,4,3,1,1,7.9,7.5,2,57.1,1,1,3,1,4
3842,46,18.4,5,1,2,5,11.3,7.1,1,75.7,3,1,4,2,5
3843,41.4,14,1,1,1,1,3.2,6.5,2,67.3,2,2,4,2,4
3844,49,15.7,2,2,2,1,8.9,5.9,1,64.09999999999999,2,2,3,2,3
3845,57.2,17.3,4,2,2,6,10.1,6.3,1,80.90000000000001,4,2,1,1,4
3846,64.09999999999999,18.8,5,1,1,3,10.3,7,2,88,4,2,2,1,5
3847,55.9,15.1,2,1,1,6,5.9,9.300000000000001,3,78.90000000000001,3,1,3,2,2
3848,67.8,14.7,1,1,1,3,11,6.9,2,77.8,3,2,2,2,3
3849,51.2,17.7,4,3,2,6,12.7,4.5,1,68.7,2,2,2,2,6
3850,38,14.7,1,1,2,5,4.3,9.699999999999999,3,63.7,2,2,3,1,5
3851,51.8,19,5,3,2,3,5.9,8,3,72.7,3,1,1,2,3
3852,53.8,14.8,1,1,1,4,7.9,6.7,1,65.5,2,2,3,2,5
3853,66.2,14.9,1,3,2,1,8.5,7.9,3,69.90000000000001,2,1,3,2,1
3854,69.8,17,3,2,2,6,8.800000000000001,9.6,3,84.5,4,2,1,1,2
3855,50.6,18.3,5,3,1,3,6.6,7.3,3,62.6,2,1,3,1,6
3856,44.2,15,1,3,2,4,6.3,8.5,2,71.90000000000001,3,1,4,1,4
3857,75.90000000000001,17.8,4,3,1,5,6.3,6.9,2,80,3,2,1,2,1
3858,98.90000000000001,18.9,5,2,2,5,13.4,9,3,97.40000000000001,4,2,1,1,2
3859,83.09999999999999,16.6,3,1,2,4,10.8,8.1,3,92.8,4,2,2,2,5
3860,25.8,18.2,5,2,1,1,3.1,7.1,2,56.7,1,1,1,1,1
3861,51.5,17.8,4,3,1,2,6.5,7.2,3,59.3,1,2,3,1,1
3862,44.1,14.9,1,3,2,4,2.3,7.8,3,79.8,3,1,1,1,4
3863,50.1,18.4,5,1,2,5,11.3,5.7,1,74.3,3,1,3,2,1
3864,34.5,15.8,2,1,1,4,6,6.8,2,52.7,1,1,2,1,4
3865,78.7,14.5,1,3,2,2,11.7,9,3,64.09999999999999,2,2,1,1,1
3866,45.6,14.3,1,2,1,1,6.1,7.4,3,70.40000000000001,2,1,4,1,6
3867,55.6,18.8,5,3,2,2,9,6.2,1,67.40000000000001,2,2,3,1,3
3868,71.7,16.8,3,3,1,1,10.3,6.8,2,90.8,4,2,4,1,6
3869,79.8,15.4,2,1,2,1,8.9,7.7,3,99.7,4,2,3,2,2
3870,84.59999999999999,15.7,2,3,2,5,13.8,7.1,1,98.40000000000001,4,2,2,2,6
3871,42,15.3,2,1,2,2,6.1,7,1,60.7,1,2,4,2,1
3872,81.5,17.2,4,2,1,2,13.6,6.5,2,97.7,4,2,1,2,6
3873,64.2,16.5,3,2,2,6,10.9,7.3,3,60,1,2,2,2,2
3874,39.4,17.1,4,3,1,3,7.6,5.3,1,58.3,1,2,4,2,1
3875,22.6,16.2,3,1,1,6,2.1,7.7,2,56.8,1,2,4,1,1
3876,43.4,16.3,3,3,2,5,6.9,7.1,3,61.8,1,1,4,2,1
3877,67.3,16.3,3,3,2,4,7.2,7.5,3,92.3,4,2,2,2,1
3878,55.7,15.4,2,2,2,4,8.199999999999999,8,1,78.90000000000001,3,2,1,2,5
3879,47.5,15.3,2,3,2,5,9.199999999999999,5.2,1,69.2,2,2,3,2,4
3880,57.8,15.4,2,3,2,6,7.3,5.9,2,70.90000000000001,2,2,1,1,1
3881,63.5,18.4,5,3,2,4,8.5,7.6,2,78.5,3,2,2,1,2
3882,39.6,18.4,5,1,1,2,2.5,7.4,2,62.8,2,2,3,1,2
3883,65.59999999999999,14.5,1,1,1,4,10.9,7.3,3,97,4,2,2,2,1
3884,64.3,14.5,1,3,2,6,8,7.1,3,89.40000000000001,4,2,2,2,2
3885,49.3,16,2,1,1,1,8.199999999999999,4.8,1,68.3,2,2,2,1,3
3886,70.90000000000001,16.6,3,1,2,4,9.199999999999999,7.9,2,87.5,4,1,3,2,3
3887,53.7,18.2,5,1,1,6,7,7.7,3,72.2,3,2,1,2,3
3888,36.2,17.3,4,1,1,2,7.4,6.6,1,64,2,1,3,2,6
3889,42.2,14.2,1,3,2,6,12.8,5.1,1,70.2,2,2,4,2,1
3890,64.5,18.6,5,2,2,6,7,6.8,1,71.5,2,2,2,2,2
3891,65.2,15.2,2,3,2,4,7.5,9.300000000000001,3,93.90000000000001,4,2,2,1,5
3892,86,15.3,2,2,2,6,13.6,7,2,86.5,4,2,3,2,5
3893,62.7,17.2,4,2,1,2,11.1,6.7,2,79.2,3,1,2,2,6
3894,67.2,18.6,5,1,1,1,10.7,6.3,1,87.5,4,2,1,1,2
3895,38.2,14.4,1,3,2,5,2.1,6,2,53.2,1,1,2,1,5
3896,62.9,18.6,5,1,2,2,7.7,6.4,1,75.40000000000001,3,2,1,2,2
3897,48,18.5,5,3,1,5,12.8,5.9,1,56.4,1,2,3,2,1
3898,68.90000000000001,16.7,3,3,1,1,9.300000000000001,6.7,2,62.3,1,2,4,2,6
3899,52.5,17.1,4,2,1,2,9.300000000000001,5.3,1,61.2,1,2,2,1,2
3900,61.8,18,4,2,1,1,7.9,6.6,2,64.90000000000001,2,1,4,2,5
3901,38.4,17.3,4,2,1,6,12.7,4.3,1,70.09999999999999,2,2,4,2,5
3902,75.2,18.6,5,1,1,6,7.4,9.699999999999999,3,76.5,3,1,2,2,4
3903,45.7,14.3,1,3,2,5,8.199999999999999,6.5,1,64.2,2,2,4,2,1
3904,62.9,14,1,2,2,3,8.6,8,3,75.5,3,2,1,1,1
3905,59.6,15.4,2,1,1,3,6.7,7.5,3,88.8,4,2,1,1,6
3906,78.5,15.7,2,1,2,4,10.5,6.9,3,87.09999999999999,4,2,1,2,6
3907,77.40000000000001,15.5,2,2,2,4,8.199999999999999,8.199999999999999,3,94.09999999999999,4,2,2,2,1
3908,58.2,17.2,4,2,2,2,6.9,7.4,3,66.90000000000001,2,2,2,1,1
3909,37.8,15.8,2,1,2,1,6.9,5.5,1,68.5,2,1,3,2,5
3910,49.8,15.5,2,2,1,1,9.4,5.5,1,75.3,3,2,1,1,4
3911,70.40000000000001,14.1,1,2,2,1,8.699999999999999,7.8,3,66.8,2,1,3,1,3
3912,54.3,17,3,1,2,5,6.9,7.8,3,69.8,2,2,3,1,3
3913,65.09999999999999,16.3,3,1,2,4,9.800000000000001,6.6,2,85.8,4,2,2,2,1
3914,74,18,4,2,1,6,12.9,6.8,2,66.7,2,2,1,2,6
3915,84,18.4,5,1,2,4,11.3,6.8,2,84.3,4,2,1,1,2
3916,35,17.7,4,1,2,2,10.9,4.2,1,52.1,1,2,2,2,6
3917,73.40000000000001,15.2,2,1,1,1,13.8,5.1,1,82.40000000000001,4,2,3,1,3
3918,56,17.2,4,3,2,4,8.6,6.8,1,79.90000000000001,3,2,3,1,3
3919,44.7,14.2,1,2,2,4,5.1,6.7,2,67.7,2,2,4,2,3
3920,28.9,16.9,3,1,1,3,10.6,6.5,1,50.2,1,2,4,1,1
3921,53.8,16.3,3,3,2,3,8.5,5.9,1,61.3,1,2,4,1,2
3922,34.4,17.6,4,2,2,2,4.1,7,2,53.1,1,2,1,2,5
3923,42.5,16.3,3,2,2,1,9.800000000000001,6.2,2,68.7,2,2,1,1,6
3924,70.40000000000001,17.6,4,3,1,1,7.4,6.7,1,89.59999999999999,4,2,3,2,1
3925,49.3,15.6,2,3,1,1,6.8,7.7,3,81.7,4,2,3,2,5
3926,45,18.5,5,1,2,3,6.3,5.8,1,64.90000000000001,2,2,4,1,6
3927,71.3,18.5,5,3,1,1,8.699999999999999,7.4,3,87.2,4,2,3,1,6
3928,33,15.1,2,2,2,4,4.4,6.2,2,58.1,1,2,4,1,4
3929,61.5,16.5,3,3,1,2,8.6,6.8,1,93.90000000000001,4,2,3,2,5
3930,77.40000000000001,18.1,5,1,2,3,9.1,8.800000000000001,3,92.90000000000001,4,2,1,1,6
3931,59.7,14.9,1,3,2,6,8.699999999999999,6.6,2,79.7,3,2,1,2,4
3932,63.9,16.7,3,3,2,3,8.6,9.6,3,70.40000000000001,2,2,2,2,6
3933,54,15.9,2,1,1,3,5.5,7.7,3,68.59999999999999,2,2,3,1,4
3934,81,18.3,5,2,1,3,10.9,7.5,3,86.59999999999999,4,2,1,1,6
3935,48.1,18.6,5,2,1,6,7.1,7.1,2,52.4,1,2,3,1,6
3936,25.5,18,4,2,2,4,9.300000000000001,4.1,1,54,1,2,3,1,2
3937,62.5,16.7,3,3,1,3,11.9,6.2,1,77.40000000000001,3,2,1,2,1
3938,86.5,14.1,1,2,2,4,10.1,8.6,3,79.8,3,2,4,2,1
3939,75.09999999999999,15.5,2,3,2,6,13.3,7.2,2,89.59999999999999,4,2,3,2,3
3940,60.7,17.2,4,3,1,4,11.7,6.5,1,72,3,1,3,1,2
3941,70.2,18.8,5,1,1,3,7.1,7.6,2,76.2,3,2,1,1,5
3942,50.3,16.4,3,3,1,3,6.7,7,2,50.3,1,2,4,1,6
3943,38.4,16.2,3,1,1,2,4.6,6.3,1,69.7,2,1,4,1,6
3944,73.90000000000001,18.5,5,3,2,3,10.9,6.1,1,84.90000000000001,4,2,4,2,1
3945,60.9,15.5,2,2,2,6,7.5,7.9,3,77.40000000000001,3,2,3,2,2
3946,37.3,15.8,2,3,1,5,5.3,5.3,1,52.2,1,1,4,1,1
3947,30.8,16.9,3,2,2,1,3.2,6.5,2,54.3,1,2,3,2,5
3948,50.3,15.1,2,2,1,2,5.6,7.3,3,62.7,2,2,1,1,2
3949,54.8,14.8,1,3,2,5,7.9,6.6,2,94.5,4,2,2,2,4
3950,89.2,18.1,5,1,1,3,10.5,8.199999999999999,3,78.8,3,2,1,2,6
3951,65.3,17,3,1,1,4,8.199999999999999,8.5,3,78.90000000000001,3,2,3,1,3
3952,54.1,18.8,5,2,1,6,9.800000000000001,7,3,65.5,2,2,1,2,4
3953,74,14.5,1,3,2,3,8,8.300000000000001,2,91.59999999999999,4,1,2,1,6
3954,49.3,15.1,2,1,2,3,7.1,6.4,2,63.2,2,1,4,1,3
3955,36.6,15.5,2,2,1,3,7.3,6.4,1,56.5,1,2,3,1,1
3956,50.6,16.2,3,1,1,2,7.5,6.8,2,70.8,2,2,3,1,1
3957,51,18.3,5,1,2,2,6.5,7.8,2,74,3,1,3,2,5
3958,50.9,16.7,3,1,2,4,6.3,6.8,2,88.40000000000001,4,2,2,2,1
3959,48.8,17.1,4,1,1,3,3.1,7.8,3,71.09999999999999,2,1,1,2,3
3960,63.1,17.6,4,1,2,5,10.9,6.9,2,66.8,2,2,2,1,6
3961,29.3,15.8,2,1,2,1,5.6,8.1,3,54.8,1,1,4,2,5
3962,59.4,17.2,4,2,2,3,7.3,5.5,1,56.4,1,1,2,2,2
3963,53.8,14,1,3,2,4,7,9.699999999999999,3,84.3,4,2,1,2,2
3964,59.6,17.8,4,1,1,6,9,6.3,1,75.7,3,2,1,1,6
3965,77.3,14.2,1,1,2,6,10.7,7.1,2,80.90000000000001,4,2,2,2,1
3966,49.7,18.3,5,2,1,5,3,8.199999999999999,3,66.3,2,2,4,2,2
3967,52.3,16.2,3,3,1,3,5.2,8.9,3,77.90000000000001,3,1,3,2,5
3968,53.7,17.4,4,3,2,3,7.5,5.3,1,86.40000000000001,4,2,1,2,2
3969,41.5,18.4,5,1,1,2,3.9,6.7,2,54.1,1,1,4,1,6
3970,71.3,18.5,5,2,1,5,6.9,6.5,1,80,3,2,1,2,6
3971,39.5,15.6,2,3,2,4,4,6.6,2,69,2,2,1,1,5
3972,55.3,17.5,4,2,1,1,7.7,6.6,2,69.09999999999999,2,2,1,1,3
3973,69.40000000000001,15.8,2,2,2,6,9.5,7.1,2,78.8,3,2,1,2,1
3974,70.2,18.1,5,3,2,6,9.300000000000001,6.3,1,86.09999999999999,4,2,1,1,6
3975,75.09999999999999,14.5,1,3,2,3,7.6,8.699999999999999,3,75.09999999999999,3,1,1,2,2
3976,70.5,17.3,4,1,2,4,9.5,8.699999999999999,3,73.59999999999999,3,2,1,1,6
3977,85.5,14.3,1,1,1,3,11.6,9.6,3,93.7,4,2,1,2,3
3978,53.9,16.5,3,3,1,1,8.1,9.800000000000001,3,75,3,1,2,2,1
3979,54.1,18.2,5,1,1,5,7.7,6.4,2,67.90000000000001,2,2,1,1,4
3980,58.8,18.4,5,2,1,5,13.1,4.2,1,85,4,2,1,2,5
3981,82.3,14.7,1,2,2,3,10.7,7.9,3,82.2,4,2,1,2,6
3982,48.5,15.2,2,1,1,3,7,6.3,1,66.7,2,2,2,2,1
3983,67.5,14.8,1,2,2,4,8.4,8.4,3,90.90000000000001,4,2,2,2,1
3984,52.1,14.6,1,3,1,6,5.7,9.9,3,73.90000000000001,3,2,1,2,5
3985,62.2,18,4,3,1,6,11.1,7.3,2,85.3,4,2,1,2,6
3986,44.5,15.8,2,1,2,5,4.3,9.199999999999999,3,84.40000000000001,4,2,1,2,2
3987,62.8,14.4,1,1,2,6,8.1,8,3,76.2,3,2,1,1,1
3988,56,18.9,5,2,1,1,10,8.1,3,84.09999999999999,4,1,3,2,3
3989,16,17.1,4,1,2,6,5.6,5.3,1,52.9,1,1,4,1,1
3990,71.7,17.6,4,3,2,2,7.9,7,2,81,4,2,1,2,2
3991,56.9,17.6,4,2,2,4,8.9,6.4,1,88.2,4,1,2,2,3
3992,52.1,16.5,3,2,1,3,6.6,7.3,2,65.7,2,2,4,1,4
3993,71,14.4,1,3,2,4,9.699999999999999,5.9,1,84.40000000000001,4,2,1,2,6
3994,69.3,14.5,1,1,2,1,11.5,7.8,2,75.90000000000001,3,2,3,2,1
3995,50.6,15.3,2,2,1,5,5.5,7,2,54.1,1,2,3,1,1
3996,66.7,16.3,3,2,2,6,8.4,8.199999999999999,2,77.59999999999999,3,2,4,1,6
3997,69.7,18.8,5,1,1,1,7.6,6.7,2,78.90000000000001,3,2,4,2,6
3998,28.6,18,4,3,1,1,4.9,5.2,1,55.8,1,1,3,2,3
3999,58.3,18.1,5,1,1,1,8.9,7.8,3,76.5,3,2,3,1,5
4000,69.8,18.5,5,2,1,3,8.1,7.7,3,73.8,3,2,1,2,6
4001,45,14.8,1,3,1,6,6.5,7.8,3,54.5,1,2,4,1,1
4002,61.5,14.9,1,2,2,1,8.5,7.5,3,66.40000000000001,2,2,1,2,5
4003,54.2,15.9,2,2,1,1,8.5,4.6,1,66.40000000000001,2,2,4,1,1
4004,49.7,17.9,4,2,1,6,6.2,5.4,1,73.90000000000001,3,2,4,1,2
4005,24.4,18.6,5,2,1,3,11.8,4.2,1,67,2,2,4,2,3
4006,46.3,17.8,4,1,2,2,7.6,5.6,1,57.2,1,2,3,1,5
4007,77.3,18.9,5,1,2,6,10.2,5.9,2,82,4,2,1,1,2
4008,59.2,15,1,1,1,6,9.9,6.8,2,64.2,2,2,4,2,4
4009,42.6,14.7,1,2,1,3,6.2,7.4,3,59.9,1,2,3,2,1
4010,43.2,17,3,3,2,6,11.1,4.7,1,53.3,1,2,2,1,2
4011,40,18.9,5,2,2,5,10.8,4.1,1,70.5,2,2,4,2,4
4012,20.8,16.4,3,3,1,2,2.6,7.5,2,53,1,2,2,1,4
4013,52,17.2,4,1,2,2,7.3,8.699999999999999,3,81.40000000000001,4,2,2,1,6
4014,57.3,15.2,2,2,1,6,7.9,7.2,2,78.09999999999999,3,2,4,2,2
4015,43.1,17.3,4,1,1,2,6.4,6.7,2,67.09999999999999,2,2,2,2,5
4016,53.3,17.5,4,1,2,4,8.800000000000001,6.3,2,70.8,2,2,3,1,3
4017,43.5,18.7,5,3,2,6,12.7,5.9,1,78.59999999999999,3,2,3,2,5
4018,32.6,16.4,3,1,2,5,9.1,4.9,1,64,2,2,4,1,1
4019,35.7,16.5,3,1,1,1,5,6.8,2,54.5,1,1,2,1,5
4020,60.2,15.1,2,1,2,4,13.5,6.6,1,78.09999999999999,3,1,4,2,2
4021,63.7,18.6,5,3,2,2,7.6,8.4,2,58.3,1,2,2,2,2
4022,59,17.8,4,3,1,3,8.199999999999999,8.800000000000001,3,72.5,3,2,2,2,6
4023,52.8,17.9,4,1,2,5,5.6,6.8,2,69.5,2,2,4,2,5
4024,46.4,15.7,2,2,2,1,5.2,6.2,2,60.4,1,1,4,1,3
4025,53.9,17.6,4,2,1,6,4.1,8.1,3,77.8,3,2,2,2,3
4026,66.5,16.6,3,1,2,5,8.6,6.1,2,81.5,4,2,2,1,3
4027,89.8,18.4,5,2,2,5,10.3,8,3,87.40000000000001,4,2,1,2,6
4028,60.9,15.5,2,2,1,6,5.8,8.9,3,75.40000000000001,3,2,4,1,3
4029,69.59999999999999,16.1,3,1,2,4,13.5,6.4,1,97.90000000000001,4,2,1,2,2
4030,73,18,4,2,1,3,9.300000000000001,8.9,3,84.59999999999999,4,2,2,1,6
4031,16.4,15.3,2,2,1,1,2.4,4.5,1,53.2,1,1,4,1,6
4032,35.9,14.3,1,3,1,1,3.9,7.2,3,72.40000000000001,3,2,3,1,5
4033,44,16.6,3,3,1,4,7.7,5.3,1,72.59999999999999,3,2,4,1,1
4034,24.6,17.6,4,2,1,1,7.3,4.2,1,63.5,2,2,4,2,5
4035,48.6,18.4,5,1,1,1,7.6,6.3,1,65.2,2,2,2,1,5
4036,51.7,16.3,3,2,2,6,7.7,7,2,71.8,3,2,2,2,1
4037,53.6,15.5,2,3,1,1,5.1,7.2,2,66.59999999999999,2,2,3,1,6
4038,65.3,16.3,3,1,2,6,9.800000000000001,6.6,1,78.5,3,1,3,2,1
4039,58.4,16,2,2,1,3,7.8,9.199999999999999,3,74.5,3,2,4,1,1
4040,47.2,17.7,4,3,2,4,7.6,7.3,2,77,3,2,3,1,3
4041,46.7,18.8,5,1,1,5,5.9,5.5,1,66.7,2,2,2,1,4
4042,47.9,16.8,3,2,2,4,7.3,7.5,2,59.9,1,2,2,2,3
4043,79,14.1,1,1,2,4,10.6,7.1,3,82.7,4,2,1,2,1
4044,44.1,17.2,4,2,2,2,10.6,4.6,1,60.1,1,2,4,2,2
4045,71,16.4,3,3,1,6,9.1,7.5,3,89.3,4,2,1,2,1
4046,67.40000000000001,17.2,4,3,2,3,13.9,5.7,1,89.5,4,2,2,2,1
4047,54.5,16.7,3,2,2,2,6.8,6.1,2,66.59999999999999,2,2,4,2,5
4048,78.7,17.4,4,2,2,3,10,8.5,3,74.90000000000001,3,2,2,2,6
4049,47.4,16.8,3,2,1,4,6.2,7.1,1,53.1,1,2,4,1,1
4050,38,17.1,4,3,1,1,6.9,8.300000000000001,3,82.59999999999999,4,1,4,2,5
4051,54.6,14.4,1,1,2,4,7.9,7.5,3,64.59999999999999,2,2,1,2,5
4052,76.09999999999999,16.1,3,3,2,6,11.6,7.2,2,77.90000000000001,3,2,3,1,1
4053,73.7,17.1,4,2,2,1,9.300000000000001,6.2,1,93.3,4,2,2,2,3
4054,75.2,18.3,5,2,2,6,9.5,7.2,2,91.59999999999999,4,2,1,2,2
4055,46.7,16.9,3,3,2,5,8,6.4,2,73.2,3,2,3,2,5
4056,71.2,15,1,3,2,4,9.4,8.5,2,81.59999999999999,4,2,1,2,6
4057,33.3,16.7,3,3,2,1,2.3,8.199999999999999,3,61.6,1,2,4,1,5
4058,45.4,15.5,2,1,2,5,8.699999999999999,5.5,1,57.7,1,1,3,2,2
4059,72.59999999999999,18,4,3,2,2,13.5,6.6,1,84.3,4,2,2,1,3
4060,36,16.8,3,1,1,1,8.4,6.3,1,51.7,1,2,3,2,5
4061,55.9,14.2,1,2,1,3,11.8,5.4,1,80.40000000000001,3,1,4,1,6
4062,40.3,18.5,5,2,1,2,7.7,5.3,1,55.4,1,2,4,1,1
4063,68.2,16.2,3,2,2,3,12.2,5.9,1,89.2,4,1,4,2,5
4064,51.3,18.7,5,1,1,2,10.4,6.6,1,64.90000000000001,2,2,4,1,5
4065,51.4,17.4,4,2,2,6,10.3,7.3,2,75.59999999999999,3,2,3,2,5
4066,95.40000000000001,18,4,3,2,3,13.4,6.3,1,97.3,4,2,2,2,6
4067,57.3,16.3,3,3,2,2,8,8.300000000000001,3,85.5,4,2,2,1,2
